time,open,high,low,close,volume,ema50,ema200,ema50_slope,atr,ema_distance,strong_bullish,strong_bearish,high_20,low_20,volume_avg,high_volume,candle_size,strong_candle,strong_long_candle,strong_short_candle,buy,sell,buy_sl,sell_sl,buy_risk,sell_risk,buy_tp,sell_tp
2026-05-02 00:00:00,78231.13,78299.04,78200.09,78200.1,69.45861,78090.6403205032,,0.00015432806516941404,149.60240063335317,,False,False,78540.0,77752.0,115.88169149999999,False,31.029999999998836,False,False,False,False,False,77677.19879968332,78614.80120031668,522.9012003166863,414.70120031667466,79507.35300079171,77163.34699920833
2026-05-02 00:15:00,78200.09,78360.77,78166.48,78280.85,44.2983,78098.09952362071,,0.00022705015291017393,152.79437201668568,,False,False,78494.07,77752.0,113.71804949999998,False,80.76000000000931,True,True,False,False,False,77675.60281399166,78570.46718600835,605.247186008346,289.6171860083414,79793.96796502087,77556.80703497915
2026-05-02 00:30:00,78280.86,78339.99,78250.89,78323.86,32.63112,78106.95287563559,,0.0003586264027650579,148.24477401549424,,False,False,78466.59,77752.0,109.9714115,False,43.0,True,True,False,False,False,77677.87761299225,78546.22716102324,645.9823870077525,222.36716102324135,79938.81596751939,77767.9420974419
2026-05-02 00:45:00,78323.86,78393.39,78290.0,78341.75,64.90571,78116.16060600283,,0.00045984297224915675,145.04086158581603,,False,False,78466.59,77752.0,101.50409549999999,False,17.889999999999418,False,False,False,False,False,77679.47956920709,78559.31129237873,662.2704307929089,217.56129237872665,79997.42607698227,77797.84676905318
2026-05-02 01:00:00,78341.75,78392.34,78294.19,78380.14,74.54629,78126.51273910076,,0.0005166108068274516,141.6915143296859,,False,False,78422.81,77752.0,99.597583,False,38.38999999999942,True,True,False,False,False,77681.15424283515,78592.67727149453,698.9857571648463,212.53727149452607,80127.60439291212,77848.79682126368
2026-05-02 01:15:00,78380.14,78380.14,78304.0,78345.36,39.72282,78135.09498462621,,0.0005692700679692071,137.0092633061369,,False,False,78411.13,77752.0,94.208988,False,34.779999999998836,True,False,True,False,False,77683.49536834694,78550.87389495921,661.8646316530649,205.5138949592074,80000.02157913266,77831.57526260198
2026-05-02 01:30:00,78345.36,78441.31,78322.18,78372.51,90.53495,78144.40537738596,,0.0005929190857102607,135.73217306998458,,False,False,78411.13,77752.0,81.16801849999999,False,27.14999999999418,False,False,False,False,False,77684.133913465,78576.10825960497,688.3760865349905,203.59825960497255,80093.45021633747,77863.51435098756
2026-05-02 01:45:00,78372.51,78372.51,78300.0,78355.0,196.18446,78152.6639900375,,0.0005852374560648556,131.2163035649853,,False,False,78441.31,77752.0,80.177142,True,17.50999999999476,False,False,False,False,False,77686.3918482175,78551.82445534748,668.6081517824932,196.82445534747967,80026.52037945623,77862.9388616313
2026-05-02 02:00:00,78355.0,78355.0,78281.43,78293.36,76.03164,78158.18148062428,,0.0005379280586176092,127.09871045320115,,False,False,78441.31,77857.97,79.85209449999999,False,61.63999999999942,True,False,True,False,False,77794.4206447734,78504.8593552266,498.9393552265974,211.49935522659507,79540.7083880665,77764.6116119335
2026-05-02 02:15:00,78293.37,78340.0,78260.95,78270.2,27.95782,78162.57436373706,,0.00046157985774601147,123.66665970654414,,False,False,78441.31,77932.75,75.574114,False,23.169999999998254,False,False,False,False,False,77870.91667014673,78503.14332985326,399.28332985326415,232.94332985326764,79268.40832463316,77687.84167536683
2026-05-02 02:30:00,78270.2,78395.0,78266.5,78359.95,56.93766,78170.31458476698,,0.0004507526374377829,124.01189829893384,,False,False,78441.31,78021.45,68.8572235,False,89.75,True,True,False,False,False,77959.44405085054,78545.9678474484,400.50594914946123,186.01784744839824,79361.21487287365,77894.90538137901
2026-05-02 02:45:00,78359.95,78513.7,78353.92,78353.93,122.7631,78177.51518928591,,0.0004237003498849619,126.56676270615277,,False,False,78441.31,78043.28,70.07524099999999,True,6.0200000000040745,False,False,False,False,False,77979.99661864692,78543.78014405922,373.9333813530684,189.85014405922266,79288.76345338266,77879.30463985194
2026-05-02 03:00:00,78353.93,78384.21,78250.0,78277.31,38.85823,78181.42871127471,,0.0003680581028034707,127.11270822714232,,False,False,78513.7,78043.28,67.0027635,False,76.61999999999534,True,False,True,False,False,77979.72364588642,78577.25635411358,297.5863541135768,299.9463541135774,79021.27588528395,77527.44411471605
2026-05-02 03:15:00,78277.31,78411.31,78237.25,78382.22,54.74955,78189.30287946002,,0.0003981847868794602,130.4660862109177,,False,False,78513.7,78043.28,63.19321600000001,False,104.91000000000349,True,True,False,False,False,77978.04695689454,78578.93304310545,404.17304310546024,196.71304310545383,79392.65260776365,77890.43739223637
2026-05-02 03:30:00,78382.22,78514.82,78368.0,78399.16,53.12598,78197.5325704616,,0.0004472499403852051,131.63422291013836,,False,False,78513.7,78043.28,62.80234800000001,False,16.94000000000233,False,False,False,False,False,77977.46288854493,78596.61133436521,421.6971114550688,197.451334365207,79453.40277863768,77905.53166408699
2026-05-02 03:45:00,78399.16,78471.04,78368.0,78400.0,153.43015,78205.47246965919,,0.00044976005378720104,129.5917784165566,,False,False,78514.82,78043.28,68.4845435,True,0.8399999999965075,False,False,False,False,False,77978.48411079172,78594.38766762483,421.5158892082836,194.38766762483283,79453.78972302072,77914.03083093792
2026-05-02 04:00:00,78399.99,78448.99,78262.39,78292.12,131.81886,78208.8704120255,,0.00040107724917665377,133.66379424394583,,False,False,78514.82,78043.28,73.631412,True,107.8700000000099,True,False,True,False,False,77976.44810287803,78581.65189712198,315.67189712196705,289.5318971219822,79081.29974280491,77568.29025719504
2026-05-02 04:15:00,78292.12,78304.39,78260.76,78278.59,155.20815,78211.6045135147,,0.000385971486290278,127.23280894080717,,False,False,78514.82,78043.28,78.771747,True,13.529999999998836,False,False,False,False,False,77979.6635955296,78578.43640447041,298.9264044704032,299.846404470416,79025.906011176,77528.97398882396
2026-05-02 04:30:00,78278.6,78287.1,78175.37,78223.12,54.57568,78212.05610122,,0.0002910017217452037,126.12546544503599,,False,False,78514.82,78044.16,79.56996649999999,False,55.48000000001048,True,False,True,False,False,77981.09726727748,78577.88273272253,242.02273272251477,354.76273272253457,78828.17683180628,77336.21316819366
2026-05-02 04:45:00,78223.12,78233.3,78123.53,78175.5,70.24792,78210.62252862313,,0.00016739605114448667,124.95721791324799,,False,False,78514.82,78112.2,80.39935,False,47.61999999999534,True,False,True,False,False,77988.06417313013,78577.29860895663,187.43582686987065,401.7986089566257,78644.08956717467,77171.00347760844
2026-05-02 05:00:00,78175.5,78186.0,78061.54,78089.34,265.99723,78205.86635103007,,5.036493718950443e-06,124.92170234801644,,False,False,78514.82,78123.53,90.226281,True,86.16000000000349,True,False,True,False,False,77901.95744647797,78577.28085117401,187.38255352202395,487.94085117401846,78557.79638380505,76869.48787206496
2026-05-02 05:15:00,78089.34,78126.77,78040.0,78110.64,94.38226,78202.131984323,,-8.615937894253828e-05,122.19658075172984,,False,False,78514.82,78061.54,92.730479,False,21.30000000000291,False,False,False,False,False,77927.3451288724,78575.91829037588,183.2948711275967,465.278290375878,78568.877177819,76947.44427406031
2026-05-02 05:30:00,78110.65,78218.03,78110.64,78198.47,76.47069,78201.98837709465,,-0.00012295025117904163,121.13896784089195,,False,False,78514.82,78040.0,94.92245750000001,False,87.82000000000698,True,True,False,False,False,77979.43051607955,78575.38948392046,219.03948392045277,376.9194839204574,78746.06870980113,77256.17129019886
2026-05-02 05:45:00,78198.47,78235.25,78173.99,78174.0,89.75276,78200.89079367917,,-0.00014275685997040623,116.86189870939928,,False,False,78514.82,78040.0,96.16481,False,24.470000000001164,False,False,False,False,False,77981.5690506453,78573.25094935471,192.43094935470435,399.25094935471134,78655.07737338677,77175.87262661321
2026-05-02 06:00:00,78174.0,78288.0,78169.99,78170.0,225.43139,78199.67939000548,,-0.00013991882769701124,116.94390594444181,,False,False,78514.82,78040.0,103.70906500000001,True,4.0,False,False,False,False,False,77981.52804702778,78573.29195297223,188.4719529722206,403.2919529722276,78641.17988243056,77161.77011756942
2026-05-02 06:15:00,78170.0,78220.39,78148.24,78150.0,32.52697,78197.7311786327,,-0.00010402253407498733,113.74434123412412,,False,False,78514.82,78040.0,103.34927250000001,False,20.0,False,False,False,False,False,77979.38348814881,78571.69217061707,170.61651185118535,421.69217061706877,78576.54127962797,77095.76957345734
2026-05-02 06:30:00,78150.0,78229.82,78150.0,78229.81,39.15808,78198.9891716275,,-4.018832499515198e-05,111.32117400311576,,False,False,78514.82,78040.0,100.780429,False,79.80999999999767,True,True,False,False,False,77984.33941299844,78570.48058700157,245.4705870015605,340.67058700157213,78843.4864675039,77378.13353249607
2026-05-02 06:45:00,78229.81,78363.21,78229.81,78327.8,69.44806,78204.04057666172,,2.6242293957740342e-05,112.89823300289382,,False,False,78514.82,78040.0,94.443609,False,97.99000000000524,True,True,False,False,False,77983.55088349855,78571.26911650145,344.24911650145077,243.46911650145194,79188.42279125363,77719.12720874637
2026-05-02 07:00:00,78327.8,78342.18,78303.11,78320.08,34.61536,78208.59114228282,,9.846880931282165e-05,107.62478778840087,,False,False,78514.82,78040.0,92.372795,False,7.720000000001164,False,False,False,False,False,77986.1876061058,78568.63239389421,333.89239389420254,248.55239389420603,79154.81098473551,77698.69901526449
2026-05-02 07:15:00,78320.08,78339.6,78308.24,78320.83,54.97792,78212.99266611488,,0.0001702471955544054,102.17730294637228,,False,False,78514.82,78040.0,93.7238,False,0.75,False,False,False,False,False,77988.91134852682,78565.90865147319,331.9186514731846,245.07865147318807,79150.62662868296,77708.13337131703
