time,open,high,low,close,volume,htf_bull,htf_bear,atr,atr_pct,atr_pct_base,vol_ok,adx,trend_ok,ret_fast,ret_slow,mom_up,mom_dn,buy,sell,buy_sl,sell_sl,buy_risk,sell_risk,buy_tp,sell_tp,trail_start_r,trail_atr_mult
2026-01-27 20:30:00,89149.98,89156.71,88819.99,88943.67,124.95191,False,False,393.17419897112865,0.004420485448499355,,False,0.0,False,0.012606279994689995,,False,False,False,False,88157.32160205774,89730.01839794226,786.3483979422599,786.3483979422599,90516.36679588452,87370.97320411548,1.5,1.2
2026-01-27 20:45:00,88943.66,89497.19,88936.64,89396.16,383.48579,False,False,405.12961333033394,0.0045318458122847105,,False,0.0,False,0.01258548304611029,,False,False,False,False,88585.90077333934,90206.41922666067,810.2592266606662,810.2592266606662,91016.67845332134,87775.64154667867,1.5,1.2
2026-01-27 21:00:00,89396.03,89523.16,89233.9,89394.69,199.97832,False,False,396.8532123781679,0.004439337642741061,,False,0.0,False,0.013328670686593602,,False,False,False,False,88600.98357524366,90188.39642475634,793.7064247563394,793.7064247563394,90982.10284951268,87807.27715048732,1.5,1.2
2026-01-27 21:15:00,89394.7,89460.49,89224.4,89249.75,124.15634,False,False,385.3701257797281,0.00431788465267105,,False,0.0,False,0.011343739079156867,,False,False,False,False,88479.00974844054,90020.49025155946,770.7402515594586,770.7402515594586,90791.23050311892,87708.26949688108,1.5,1.2
2026-01-27 21:30:00,89249.75,89285.78,89134.67,89212.27,150.61684,False,False,368.6372596526047,0.0041321363042617874,,False,0.0,False,0.007727825299390645,,False,False,False,False,88474.9954806948,89949.54451930521,737.2745193052106,737.2745193052106,90686.81903861043,87737.72096138958,1.5,1.2
2026-01-27 21:45:00,89212.26,89304.78,89008.75,89081.46,215.12916,False,False,363.45102682027573,0.004079985070072669,,False,0.0,False,0.007608860523678818,,False,False,False,False,88354.55794635945,89808.36205364057,726.9020536405587,726.9020536405587,90535.26410728112,87627.65589271889,1.5,1.2
2026-01-27 22:00:00,89081.47,89225.97,89081.46,89147.78,76.44038,False,False,347.8123820473985,0.0039015260060026005,,False,0.0,False,0.00460507106616892,,False,False,False,False,88452.1552359052,89843.4047640948,695.6247640947986,695.6247640947986,90539.0295281896,87756.5304718104,1.5,1.2
2026-01-27 22:15:00,89147.77,89259.03,89021.61,89170.39,67.32825,False,False,339.92721190115566,0.0038121086147672525,,False,0.0,False,0.0002288278439515068,,False,False,False,False,88490.53557619768,89850.24442380232,679.8544238023169,679.8544238023169,90530.09884760463,87810.68115239537,1.5,1.2
2026-01-27 22:30:00,89170.4,89421.91,89123.88,89331.35,91.77775,False,False,336.9345539082159,0.00377173919243598,,False,33.22132074312834,True,0.004358713779181844,,False,False,False,False,88657.48089218358,90005.21910781643,673.8691078164265,673.8691078164265,90679.08821563286,87983.61178436715,1.5,1.2
2026-01-27 22:45:00,89331.34,89331.73,89237.33,89243.63,45.99794,False,False,319.6106572004857,0.003581327397826441,,False,33.294936382966625,True,-0.0017062254128141774,,False,False,False,False,88604.40868559903,89882.85131440098,639.2213144009729,639.2213144009729,90522.07262880195,87965.18737119806,1.5,1.2
2026-01-27 23:00:00,89243.63,89320.31,89143.92,89320.31,71.95814,False,False,309.3806102575938,0.0034637207400824493,,False,32.91778278615471,True,-0.0008320404713076934,,False,False,False,False,88701.54877948482,89939.07122051518,618.7612205151818,618.7612205151818,90557.83244103036,88082.78755896963,1.5,1.2
2026-01-27 23:15:00,89320.3,89515.78,89269.75,89502.7,146.71535,False,False,304.85556666776563,0.003406104694805471,,False,33.054882968284346,True,0.0028341816083519156,,False,False,False,False,88892.98886666447,90112.41113333552,609.7111333355278,609.7111333355278,90722.12226667105,88283.27773332894,1.5,1.2
2026-01-27 23:30:00,89502.71,89515.77,89376.84,89419.66,79.54784,False,False,293.00374047721147,0.0032767261749509164,,False,33.182190280261864,True,0.002324680226161613,,False,False,False,False,88833.65251904559,90005.66748095442,586.0074809544167,586.0074809544167,90591.67496190884,88247.64503809117,1.5,1.2
2026-01-27 23:45:00,89419.66,89500.0,89198.13,89250.0,123.14182,False,False,293.6370447288388,0.0032900509213315272,,False,32.42092282172404,True,0.0018919761755138431,0.013657861339781974,True,False,False,False,88662.72591054233,89837.27408945767,587.2740894576709,587.2740894576709,90424.54817891534,88075.45182108466,1.5,1.2
2026-01-28 00:00:00,89249.99,89284.73,89154.8,89247.75,49.04394,False,False,281.9436843910641,0.0031591125198233466,,False,31.510219176625753,True,0.0011213964049356928,0.009228253947001885,True,False,False,False,88683.86263121787,89811.63736878213,563.8873687821324,563.8873687821324,90375.52473756426,88119.97526243574,1.5,1.2
2026-01-28 00:15:00,89247.75,89412.0,89168.25,89319.36,82.14946,False,False,279.2155640774167,0.0031260363271458356,,False,31.05823673580184,True,0.001670621828613772,0.010709844307474459,True,False,False,False,88760.92887184517,89877.79112815483,558.4311281548289,558.4311281548289,90436.22225630966,88202.49774369034,1.5,1.2
2026-01-28 00:30:00,89319.36,89319.36,89155.72,89203.57,54.4289,False,False,270.9601666433154,0.003037548459588729,,False,30.573963402184628,True,-0.001430404891451853,0.0052337677865446075,False,False,False,False,88661.64966671338,89745.49033328664,541.9203332866309,541.9203332866309,90287.41066657327,88119.72933342675,1.5,1.2
2026-01-28 00:45:00,89203.57,89468.01,89203.56,89467.72,73.22353,False,False,270.4951547402212,0.0030233826763465216,,False,30.58117184374496,True,0.002510991540796814,0.009321599468600672,True,False,False,False,88926.72969051955,90008.71030948045,540.9903094804467,540.9903094804467,90549.7006189609,88385.73938103911,1.5,1.2
2026-01-28 01:00:00,89467.73,89482.59,89345.87,89382.15,119.5671,False,False,260.9397865444912,0.002919372453498727,,False,30.631658196793875,True,0.0006923397377371909,0.015518725235396769,False,False,False,False,88860.27042691101,89904.02957308898,521.8795730889833,521.8795730889833,90425.90914617796,88338.39085382203,1.5,1.2
2026-01-28 01:15:00,89382.15,89497.96,89285.77,89327.68,47.75292,False,False,257.4576589341706,0.002882171113524616,,False,30.324284346498665,True,-0.0019554717343722716,0.016307650334213664,False,False,False,False,88812.76468213164,89842.59531786834,514.9153178683482,514.9153178683482,90357.51063573669,88297.8493642633,1.5,1.2
2026-01-28 01:30:00,89327.68,89368.0,89196.87,89364.54,51.41352,False,False,251.29139758173014,0.0028119811010243008,,False,29.526683490840757,True,-0.000616419252768452,0.02292033267946514,False,False,False,False,88861.95720483654,89867.12279516345,502.58279516345647,502.58279516345647,90369.7055903269,88359.37440967308,1.5,1.2
2026-01-28 01:45:00,89364.55,89482.57,89304.48,89404.57,48.79529,False,False,246.06272632589304,0.00275223879859713,,False,29.20773405477189,True,0.0017318767507004118,0.02122287358341124,True,False,False,False,88912.44454734822,89896.6954526518,492.1254526517878,492.1254526517878,90388.82090530358,88420.31909469643,1.5,1.2
2026-01-28 02:00:00,89404.57,89453.89,89264.0,89285.03,33.10542,False,False,242.05038873118636,0.0027109851307793296,,False,28.67006513436033,True,0.00041771361182774136,0.01841925552590773,False,False,False,False,88800.92922253763,89769.13077746237,484.1007774623722,484.1007774623722,90253.23155492474,88316.82844507525,1.5,1.2
2026-01-28 02:15:00,89285.03,89373.99,89250.54,89333.8,64.23667,False,False,233.5789323932453,0.00261467588296082,,False,28.087467110316652,True,0.00016166707867149022,0.016681840943232995,False,False,False,False,88866.64213521351,89800.9578647865,467.15786478649534,467.15786478649534,90268.115729573,88399.48427042701,1.5,1.2
2026-01-28 02:30:00,89333.81,89374.69,89153.84,89153.85,55.65761,False,False,232.66972293658537,0.0026097551921379207,,False,26.952017743947298,True,-0.0005573767955699971,0.014999138170311621,False,False,False,False,88688.51055412684,89619.18944587317,465.33944587316364,465.33944587316364,90084.52889174633,88223.17110825368,1.5,1.2
2026-01-28 02:45:00,89153.85,89285.78,89100.01,89285.77,61.15101,False,False,229.3197427268296,0.0025683795158716735,,False,25.579095250082997,True,-0.0020336943872046875,0.011335101469614584,False,False,False,False,88827.13051454634,89744.40948545367,458.6394854536629,458.6394854536629,90203.04897090733,88368.49102909268,1.5,1.2
2026-01-28 03:00:00,89285.78,89311.87,89057.86,89080.8,121.95217,False,False,231.08333253205566,0.002594086857460369,,False,24.054644647130228,True,-0.003371478533465422,0.009770587578505019,False,False,False,False,88618.63333493589,89542.96666506412,462.16666506411275,462.16666506411275,90005.13333012823,88156.46666987178,1.5,1.2
2026-01-28 03:15:00,89080.81,89125.0,89001.0,89069.4,90.00024,False,False,223.43452306548028,0.0025085441584369074,,False,22.368879269797315,True,-0.0028913770065448485,0.009300082448825409,False,False,False,False,88622.53095386903,89516.26904613095,446.86904613095976,446.86904613095976,89963.13809226191,88175.66190773807,1.5,1.2
2026-01-28 03:30:00,89069.39,89165.59,88985.0,89074.66,83.38943,False,False,220.3741999893743,0.0024740391935189456,,False,20.978608060491094,True,-0.0032437922245220907,0.006173404298339458,False,False,False,False,88633.91160002125,89515.40839997875,440.74839997875097,440.74839997875097,89956.1567999575,88193.1632000425,1.5,1.2
2026-01-28 03:45:00,89074.67,89182.2,89074.66,89126.67,58.51916,False,False,212.3146142758471,0.0023821670244815285,,False,19.788357189324607,True,-0.0031083422245642423,0.008120235130519182,False,False,False,False,88702.0407714483,89551.2992285517,424.62922855169745,424.62922855169745,89975.9284571034,88277.4115428966,1.5,1.2
2026-01-28 04:00:00,89126.68,89160.0,88912.93,88939.99,79.43549,False,False,214.79714182757283,0.0024150794465748514,,False,19.05136148142313,True,-0.003864477617356421,0.0022634884971264313,False,False,False,False,88510.39571634486,89369.58428365515,429.5942836551403,429.5942836551403,89799.17856731029,88080.80143268972,1.5,1.2
2026-01-28 04:15:00,88939.99,88948.0,88840.0,88947.99,121.48977,False,False,207.16877455417475,0.002329100124175653,,False,18.756972669115523,True,-0.004318746096102499,-0.0022658443371670334,False,True,False,False,88533.65245089166,89362.32754910835,414.3375491083425,414.3375491083425,89776.66509821669,88119.31490178332,1.5,1.2
2026-01-28 04:30:00,88947.99,89117.46,88891.14,89017.04,64.7232,False,False,208.53671922887705,0.0023426606774262218,,False,17.427164699242265,False,-0.0015345383289674386,0.000824904121900838,False,False,False,False,88599.96656154224,89434.11343845775,417.07343845775176,417.07343845775176,89851.1868769155,88182.89312308449,1.5,1.2
2026-01-28 04:45:00,89017.04,89031.44,88966.81,88975.04,46.46118,False,False,198.25766785538616,0.002228239153985052,,False,16.19234301293138,False,-0.0034801738283716244,-0.004710716880904187,False,True,False,False,88578.52466428922,89371.55533571077,396.51533571077744,396.51533571077744,89768.07067142155,88182.00932857844,1.5,1.2
2026-01-28 05:00:00,88975.03,89068.44,88912.86,88912.86,118.00762,False,False,195.209263008573,0.00219551213411168,,False,15.356070354659268,False,-0.0018852547350270976,-0.005389917454828752,False,True,False,False,88522.44147398285,89303.27852601715,390.4185260171507,390.4185260171507,89693.6970520343,88132.0229479657,1.5,1.2
2026-01-28 05:15:00,88912.86,88956.0,88849.0,88892.25,41.83138,False,False,188.90860136510352,0.0021251414084479075,,False,14.95880874443847,False,-0.0019888985442810814,-0.004005613461102175,False,True,False,False,88514.4327972698,89270.0672027302,377.8172027302062,377.8172027302062,89647.88440546041,88136.61559453959,1.5,1.2
2026-01-28 05:30:00,88892.25,89029.89,88873.9,88886.75,89.11018,False,False,186.55727269616793,0.0020988198206838243,,False,14.081860750950586,False,-0.0021095786388631854,-0.003648825436232128,False,True,False,False,88513.63545460766,89259.86454539234,373.1145453923382,373.1145453923382,89632.97909078468,88140.52090921532,1.5,1.2
2026-01-28 05:45:00,88886.76,89105.56,88886.75,89084.1,77.85904,False,False,188.86103893215576,0.002120030835268648,,False,13.373556287715203,False,-0.00047763480897455857,2.963579627013324e-05,False,False,False,False,88706.3779221357,89461.82207786432,377.72207786430954,377.72207786430954,89839.54415572862,88328.65584427139,1.5,1.2
2026-01-28 06:00:00,89084.1,89285.61,89084.1,89243.85,103.61527,False,False,189.7645361512871,0.0021263598124832924,,False,13.714820033633824,False,0.0034164609193232387,0.0010776488208681378,True,False,False,False,88864.32092769744,89623.37907230257,379.52907230256824,379.52907230256824,90002.90814460514,88484.79185539487,1.5,1.2
2026-01-28 06:15:00,89243.85,89287.08,89190.76,89196.23,74.57572,False,False,183.08992642619566,0.0020526644055045336,,False,14.039199788757417,False,0.0027908444024422607,0.0002897822920815418,True,False,False,False,88830.0501471476,89562.40985285239,366.1798528523941,366.1798528523941,89928.58970570478,88463.87029429521,1.5,1.2
2026-01-28 06:30:00,89196.24,89342.27,89124.79,89182.2,75.00593,False,False,185.5463602528967,0.0020805313196231613,,False,13.847774512903042,False,0.0018553751057102108,-0.0016696266204418997,False,False,False,False,88811.1072794942,89553.2927205058,371.092720505796,371.092720505796,89924.38544101159,88440.0145589884,1.5,1.2
2026-01-28 06:45:00,89182.2,89400.0,89143.61,89317.47,87.61309,False,False,190.60662023483263,0.0021340351471535483,,False,13.999888538796199,False,0.003848607429679296,0.0008273979890778271,True,False,False,False,88936.25675953034,89698.68324046966,381.2132404696604,381.2132404696604,90079.89648093932,88555.04351906068,1.5,1.2
2026-01-28 07:00:00,89317.47,89358.51,89201.04,89223.54,56.46816,False,False,188.23971878948754,0.0021097539818470275,,False,14.141137277125562,False,0.003494207699538565,-0.0010834042112035647,False,False,False,False,88847.06056242101,89600.01943757897,376.47943757897883,376.47943757897883,89976.49887515795,88470.58112484204,1.5,1.2
2026-01-28 07:15:00,89223.54,89297.15,89202.0,89274.9,60.14934,False,False,181.59045316166657,0.002034059440690122,,False,14.27229681985997,False,0.004304649730431986,-0.002545174614844048,False,False,False,False,88911.71909367666,89638.08090632333,363.1809063233377,363.1809063233377,90001.26181264667,88548.53818735332,1.5,1.2
2026-01-28 07:30:00,89274.91,89274.91,89161.16,89250.99,60.98288,False,False,176.7447065072618,0.001980310879546118,,False,14.029526788492246,False,0.004097798603278857,-0.0018862742264955656,False,False,False,False,88897.50058698548,89604.47941301453,353.4894130145258,353.4894130145258,89957.96882602906,88544.01117397095,1.5,1.2
2026-01-28 07:45:00,89250.99,89288.62,89099.81,89134.35,192.59482,False,False,177.60651318531436,0.0019925709132934087,,False,13.277752452541632,False,0.0005640737235936832,-0.00129579831932769,False,False,False,False,88779.13697362937,89489.56302637064,355.2130263706349,355.2130263706349,89844.77605274128,88423.92394725874,1.5,1.2
2026-01-28 08:00:00,89134.35,89258.02,89106.39,89146.01,153.08579,False,False,175.75104795779222,0.0019714965140648724,,False,12.579676283444632,False,-0.0010963220434798693,-0.0011399727163990958,False,True,False,False,88794.50790408441,89497.51209591558,351.50209591558087,351.50209591558087,89849.01419183116,88443.00580816883,1.5,1.2
2026-01-28 08:15:00,89146.0,89167.78,88999.73,89026.7,171.42414,False,False,175.2009731036644,0.001967959871630246,,False,12.304455159335761,False,-0.0019006408678932107,-0.003276557288363957,False,True,False,False,88676.29805379266,89377.10194620733,350.4019462073338,350.4019462073338,89727.50389241466,88325.89610758533,1.5,1.2
2026-01-28 08:30:00,89026.7,89112.0,89001.27,89097.6,46.82648,False,False,170.5959035962595,0.0019147081806497536,,False,12.048892686948957,False,-0.0009486197918417982,-0.0011879569393915546,False,True,False,False,88756.40819280749,89438.79180719252,341.19180719251744,341.19180719251744,89779.98361438504,88415.21638561497,1.5,1.2
2026-01-28 08:45:00,89097.61,89097.61,88833.65,88925.47,144.11794,False,False,177.26476762509856,0.001993408273524993,,False,12.966923328663954,False,-0.004388839047948845,-0.0060608451852802725,False,True,False,False,88570.9404647498,89279.9995352502,354.52953525019984,354.52953525019984,89634.5290705004,88216.4109294996,1.5,1.2
2026-01-28 09:00:00,88925.47,89009.46,88861.1,88944.0,102.51544,False,False,175.200141366163,0.001969780326566862,,False,13.819380353113598,False,-0.003133029691491651,-0.004901985463540481,False,True,False,False,88593.59971726767,89294.40028273233,350.40028273232747,350.40028273232747,89644.80056546465,88243.19943453535,1.5,1.2
2026-01-28 09:15:00,88944.0,89016.03,88849.99,88994.87,85.51154,False,False,174.54584555429375,0.0019613023262385096,,False,14.683038201057755,False,-0.003136715919032085,-0.003725720851588177,False,True,False,False,88645.77830889141,89343.96169110858,349.09169110858056,349.09169110858056,89693.05338221716,88296.68661778283,1.5,1.2
2026-01-28 09:30:00,88994.88,89444.41,88993.43,89319.28,159.8342,False,False,194.29114230041637,0.0021752430415965776,,False,15.004760002937001,False,0.0007651455742954116,-0.0005064648685036977,False,False,False,False,88930.69771539916,89707.86228460084,388.58228460083774,388.58228460083774,90096.44456920167,88542.11543079832,1.5,1.2
2026-01-28 09:45:00,89319.28,89567.26,89273.26,89567.25,143.08925,False,False,201.41320356467233,0.00224873716190541,,False,15.878426548873396,False,0.00485671348924388,0.001819593785865603,True,False,False,False,89164.42359287066,89970.07640712934,402.8264071293379,402.8264071293379,90372.90281425868,88761.59718574132,1.5,1.2
2026-01-28 10:00:00,89567.25,89616.48,89433.37,89567.26,358.87956,False,False,200.1058318814815,0.0022341403754171057,,False,16.903841330998937,False,0.00472539376692227,0.003161000225905708,True,False,False,False,89167.04833623703,89967.47166376296,400.21166376296605,400.21166376296605,90367.68332752593,88766.83667247406,1.5,1.2
2026-01-28 10:15:00,89567.25,89703.87,89330.22,89341.07,156.43887,False,False,212.50184388994668,0.0023785459911096507,,False,17.0645533135034,False,0.003531187834660887,8.138017189462943e-05,True,False,False,False,88916.06631222011,89766.0736877799,425.00368777989934,425.00368777989934,90191.0773755598,88491.06262444021,1.5,1.2
2026-01-28 10:30:00,89341.07,89500.01,89341.07,89493.9,99.34628,False,False,208.67599789780678,0.002331734318180421,,False,17.213785868686113,False,0.0044479312574075,0.0038141931055135636,True,False,False,False,89076.54800420438,89911.25199579561,417.35199579561595,417.35199579561595,90328.60399159123,88659.19600840876,1.5,1.2
2026-01-28 10:45:00,89493.91,89510.0,89403.76,89403.77,73.78956,False,False,201.35914090510667,0.002252244406529016,,False,17.40702249860271,False,0.0053786614791015985,0.0013215991753221523,True,False,False,False,89001.05171818979,89806.48828181022,402.71828181021556,402.71828181021556,90209.20656362044,88598.33343637957,1.5,1.2
2026-01-28 11:00:00,89403.76,89471.26,89313.13,89332.26,90.73094,False,False,198.27134512616976,0.002219482022800831,,False,16.861347276754728,False,0.004365218564490014,0.0028228305089310624,True,False,False,False,88935.71730974765,89728.80269025234,396.5426902523468,396.5426902523468,90125.34538050469,88539.1746194953,1.5,1.2
2026-01-28 11:15:00,89332.26,89461.41,89314.14,89456.89,97.43472,False,False,194.6283919028722,0.0021756668704095592,,False,16.354648856467314,False,0.005191535197478281,0.004350427868605955,True,False,False,False,89067.63321619426,89846.14678380574,389.2567838057439,389.2567838057439,90235.40356761149,88678.37643238851,1.5,1.2
2026-01-28 11:30:00,89456.89,89670.0,89352.88,89667.52,227.8468,False,False,203.37779248123815,0.0022681322342944037,0.0024193060318163173,True,17.07207594588402,False,0.0038988222923428406,0.006655764950435961,True,False,False,False,89260.76441503753,90074.27558496248,406.75558496247686,406.75558496247686,90481.03116992496,88854.00883007505,1.5,1.2
2026-01-28 11:45:00,89667.51,90156.72,89605.88,90080.0,676.2024,False,False,228.1965215897209,0.00253326511533882,0.0024497218457580523,True,19.402417045821178,True,0.005724748722328643,0.010696349364337276,True,False,False,False,89623.60695682056,90536.39304317944,456.39304317944334,456.39304317944334,90992.78608635889,89167.21391364111,1.5,1.2
2026-01-28 12:00:00,90079.99,90176.88,89898.16,89928.86,429.03788,False,False,231.8053414761695,0.002577652396307142,0.0024806925007118917,True,21.61633293148498,True,0.004037189481960413,0.011118395673307413,True,False,False,False,89465.24931704767,90392.47068295233,463.6106829523342,463.6106829523342,90856.08136590467,89001.63863409533,1.5,1.2
2026-01-28 12:15:00,89928.86,89982.3,89790.0,89867.7,121.15063,False,False,228.98353137072903,0.00254800703000888,0.002511292588587003,True,22.872253423967614,True,0.0058946014414198444,0.01033986265456921,True,False,False,False,89409.73293725854,90325.66706274146,457.9670627414598,457.9670627414598,90783.63412548292,88951.76587451708,1.5,1.2
2026-01-28 12:30:00,89867.7,90000.0,89803.69,89908.7,151.96323,False,False,226.64970770139107,0.002520887385774581,0.0025415536809091847,True,24.094713958913186,True,0.004634952773317602,0.010016733874772754,True,False,False,False,89455.40058459721,90361.99941540278,453.2994154027838,453.2994154027838,90815.29883080556,89002.10116919443,1.5,1.2
2026-01-28 12:45:00,89908.7,90030.28,89790.0,89998.69,244.63609,False,False,227.62330000843446,0.0025291845915583265,0.002571918488303664,True,25.329758419345644,True,0.006654305517541426,0.011504911939348439,True,False,False,False,89543.44339998314,90453.93660001687,455.24660001686425,455.24660001686425,90909.18320003373,89088.19679996627,1.5,1.2
2026-01-28 13:00:00,89998.69,90363.09,89969.42,90179.26,368.60385,False,False,239.48377857926044,0.0026556414255257854,0.0026038640061227364,True,27.381815232580095,True,0.009481457202582755,0.014243158976102954,True,False,False,False,89700.29244284147,90658.22755715852,478.96755715852487,478.96755715852487,91137.19511431704,89221.32488568295,1.5,1.2
2026-01-28 13:15:00,90179.26,90299.75,90051.76,90140.73,118.66665,False,False,240.09136582359935,0.0026635169897514625,0.0026359079684946294,True,29.287296559154942,True,0.0076443524920215555,0.014044868928393628,True,False,False,False,89660.54726835279,90620.9127316472,480.1827316472045,480.1827316472045,91101.0954632944,89180.36453670559,1.5,1.2
2026-01-28 13:30:00,90140.73,90488.0,90100.59,90415.58,648.4923,False,False,250.61412540762822,0.002771802441654726,0.0026693054990153137,True,31.464297464279436,True,0.00834259718569208,0.017199751369017413,True,False,False,False,89914.35174918475,90916.80825081526,501.2282508152566,501.2282508152566,91418.03650163051,89413.12349836949,1.5,1.2
2026-01-28 13:45:00,90415.57,90467.48,90172.94,90257.91,349.71515,False,False,253.7516878785115,0.0028114066443429885,0.0027031980820696007,True,33.48579830475218,True,0.001975022202486798,0.013176425422718463,True,False,False,False,89750.40662424298,90765.41337575702,507.50337575701997,507.50337575701997,91272.91675151404,89242.90324848596,1.5,1.2
2026-01-28 14:00:00,90257.91,90276.78,90142.85,90149.73,174.75111,False,False,245.19299588718874,0.002719841710975604,0.002735946103456796,True,35.10603915628655,True,0.002456052484152371,0.010150615420558173,True,False,False,False,89659.34400822561,90640.11599177438,490.385991774383,490.385991774383,91130.50198354876,89168.95801645123,1.5,1.2
2026-01-28 14:15:00,90149.72,90182.05,89937.0,90010.86,149.12346,False,False,245.1827818952469,0.0027239244452863455,0.0027687451590228756,True,35.02383402511439,True,0.0015930083889985625,0.009133009321133922,True,False,False,False,89520.49443620951,90501.22556379049,490.3655637904885,490.3655637904885,90991.59112758098,89030.12887241902,1.5,1.2
